,Area,Perimeter,MajorAxisLength,MinorAxisLength,ConvexArea,EquivDiameter,roundness,ShapeFactor1,Class
3238,63844,981.088,371.4302991477748,220.83429912640693,65054,285.1117421188958,0.8335161623152614,0.005817779261132993,2
3239,63962,979.26,377.974519152818,216.81657897529414,64599,285.37510010572134,0.8381772496174767,0.0059093605445861295,2
3240,63969,969.999,360.8816397196966,228.9221591100582,65307,285.390715401121,0.8543520238835305,0.005641508226167309,2
3241,63975,985.8760000000001,378.4011460828891,217.37654802164215,64993,285.4040992600352,0.8271334222904746,0.005914828387383964,2
3242,63991,982.0490000000001,372.12017283649084,220.98923320575594,65219,285.439786482452,0.833801065100734,0.005815195462432074,2
3243,63993,972.9429999999999,381.3852693442903,214.89417523968308,64754,285.44424707153803,0.8495081286252752,0.005959796686267096,2
3244,64033,988.3519999999999,383.1935652309192,215.07618293218746,65273,285.5334442198088,0.8237405066543798,0.0059843137949326,2
3245,64060,988.5229999999999,389.1215741523307,210.5194185578867,64799,285.5936365462902,0.8238027574925207,0.0060743299118378195,2
3246,64072,962.3499999999999,355.08736617304976,232.26691910715695,65356,285.62038461964045,0.8693848010021007,0.005542005340445901,2
3247,64109,981.018,373.4990075694045,220.40776467792605,65040,285.702842081465,0.8370953213880895,0.005825999587724103,2
3248,64132,968.793,380.854177473184,215.9688008637307,65166,285.7540874300059,0.8586628302775196,0.005938598164304622,2
3249,64137,1007.7009999999999,393.1304148981033,213.52506275249078,66763,285.76522650714367,0.7936977094118635,0.006129541682618509,2
3250,64149,943.894,351.20266437914916,233.28415186694954,64831,285.7919585209072,0.9048014831466761,0.005474795622365885,2
3251,64222,958.611,365.0574835742565,224.9765327641778,64957,285.95452442998976,0.8782312244937157,0.00568430574529377,2
3252,64252,966.933,378.930744945132,217.74625576994185,65281,286.0213055496455,0.8635823350600819,0.005897571203155263,2
3253,64252,951.839,357.24251988774756,230.73941603121963,65192,286.0213055496455,0.8911883982302385,0.00556002178745794,2
3254,64295,961.5489999999999,352.1611741899564,232.98368004614593,64960,286.1169979724156,0.8738647549996817,0.005477271548175696,2
3255,64313,960.5399999999998,371.77500978823093,222.10866832611094,65036,286.1570457643015,0.8759467841464805,0.005780713227313777,2
3256,64346,967.0649999999999,376.0208576747266,220.88098065673793,65560,286.2304521631631,0.8646096679751536,0.005843733218455329,2
3257,64388,973.0250000000001,374.4032686460166,220.62018743371934,65308,286.3238512705633,0.8546077007449727,0.005814798854538371,2
3258,64429,952.229,358.25736305487266,229.94397585192084,65054,286.4149972116366,0.892911563624398,0.0055604985806837395,2
3259,64445,972.438,371.29814949740245,222.66438856604466,65116,286.4505584921376,0.8563972206276421,0.005761473341568818,2
3260,64456,957.016,357.03596728612223,230.7953003534392,65050,286.4750043118067,0.8843716607159019,0.005539220046017783,2
3261,64474,983.3029999999999,381.6531652189445,216.79441645008336,65241,286.515002063164,0.8379531744937704,0.0059194894875289955,2
3262,64531,980.585,386.037346258396,215.9650234928445,65443,286.64162478834925,0.8433498423267389,0.005982199969912073,2
3263,64564,997.3000000000001,386.64395110843327,214.2938140084185,65459,286.71490712253006,0.8157341701622612,0.005988537747172314,2
3264,64571,973.6379999999999,367.6009010465744,225.41667810822912,65393,286.73044945225854,0.8559577829070978,0.005692972093456418,2
3265,64588,979.277,378.6367712415384,219.37671448018855,65794,286.76819160317393,0.846351155897476,0.005862339308254449,2
3266,64605,996.636,385.59142743088944,216.2022804290474,66097,286.80592878742095,0.8173401889046464,0.005968445591376665,2
3267,64652,978.7470000000001,376.2127995896945,219.29376132191,65266,286.9102351715911,0.8481075716849001,0.005819043488054422,2
3268,64654,956.994,359.5664067900189,230.46235522709034,65352,286.9146728999882,0.8871291156725679,0.005561394604974463,2
3269,64748,960.0070000000001,354.715206088771,234.36595323268662,65496,287.1231687664935,0.8828510188558751,0.005478396337937404,2
3270,64782,974.8209999999999,374.85848505777744,221.31748725789885,65489,287.198544890174,0.8566717843283264,0.005786460514614822,2
3271,64821,977.8979999999999,371.5523479927206,227.95673295228283,66064,287.2849813848228,0.8518016457998132,0.00573197494627853,2
3272,64839,953.7139999999998,370.2297236993283,223.892876123562,65397,287.3248663813893,0.8957975213594929,0.005709985096922042,2
3273,64840,993.8079999999999,391.2499005352157,212.01039568197382,65580,287.32708205219353,0.8249884974152585,0.006034082364824425,2
3274,64879,991.26,390.94958277073164,213.07182069785551,65615,287.413479890684,0.8297339267452124,0.006025826273073439,2
3275,64930,990.3420000000001,377.20823824016736,220.67489026933225,65973,287.5264225069656,0.8319263334852834,0.005809460006779106,2
3276,64934,1005.197,393.14358750011405,211.68415011819738,66119,287.5352788751896,0.8075690255437317,0.006054510541474637,2
3277,65019,985.5049999999999,384.2500817026706,217.58455686173306,66378,287.7234122540874,0.8412643506324322,0.005909812234926262,2
3278,65049,964.019,371.51664268972627,224.06728430765972,65696,287.78978290668624,0.8795880114709224,0.005711335188699692,2
3279,65144,974.5659999999999,368.20264094360164,226.98201110853233,66001,287.9998557329976,0.8619097111316021,0.0056521343630050605,2
3280,65144,978.923,371.29548184750263,224.2950351136942,65737,287.9998557329976,0.8542543930766382,0.005699611350968664,2
3281,65181,977.0889999999999,368.0482821975055,226.71419926758705,65980,288.08163212079774,0.8579512967552578,0.00564655777293238,2
3282,65198,991.4899999999999,391.1459695699041,212.8302058465583,65780,288.11919727370326,0.8334267985746343,0.005999355341726803,2
3283,65271,976.35,363.59627506550686,231.92635750705617,66871,288.28045081900507,0.8604369839455072,0.005570563880827732,2
3284,65272,960.989,373.02393568261715,223.7518429899735,65819,288.2826591454185,0.888177876290461,0.005714915058258015,2
3285,65289,1017.247,395.71673806324,211.9548364494349,66261,288.3201981065739,0.792860980729993,0.006061001670468838,2
3286,65293,973.285,359.7692789328286,233.30728390350438,66249,288.32903009303965,0.866156616147705,0.005510074264206403,2
3287,65348,973.6719999999999,365.78572883280606,230.1181706816868,66339,288.4504424842392,0.8661972530725404,0.005597504572944942,2
3288,65349,990.5079999999999,373.619547576997,226.60621534754273,66724,288.452649509236,0.837014217828446,0.005717295560406387,2
3289,65383,955.6389999999999,354.5772588140975,235.08706936952413,65965,288.52767831426354,0.8996777443941494,0.005423080293258148,2
3290,65458,1015.9379999999999,390.7011898395845,217.23780562984987,67706,288.69311408357885,0.7969630490924478,0.0059687309395274,2
3291,65469,997.877,375.16002011037796,223.47898951204152,66351,288.7173700251967,0.8262120904430288,0.005730345966951962,2
3292,65488,984.5210000000001,384.49743085311184,218.90547791122327,66604,288.7592618525271,0.8490272375620869,0.005871265435699851,2
3293,65506,997.059,376.46937143358934,222.68688283371668,66312,288.79894324152497,0.8280360192476107,0.005747097539669486,2
3294,65525,993.29,391.47270929826794,215.3432963215385,66623,288.8408232379411,0.8345738394959131,0.005974402278493216,2
3295,65612,1000.896,390.269809351634,215.4482614088946,66471,289.0325120279092,0.8230291797182849,0.005948146823014601,2
3296,65615,972.507,362.61061625634756,231.994186175999,66519,289.0391197187635,0.8718214000384311,0.005526337213386383,2
3297,65635,978.9970000000001,371.9755562864866,225.3596423405849,66337,289.08316713135065,0.8605629248042804,0.005667335358977475,2
3298,65693,988.9330000000001,384.595796135363,222.1746090865292,67513,289.2108666912207,0.8441025665706573,0.005854441053618544,2
3299,65736,1014.17,399.52197839041236,211.150017605122,66585,289.3055041175516,0.8031406703753279,0.006077674004965504,2
3300,65757,997.5859999999998,392.34676290370004,214.52005647650904,66564,289.35171114605504,0.8303308310742794,0.005966615917753244,2
3301,65761,999.861,381.4211099347218,220.48537463260402,66508,289.3605116482362,0.8266068787122841,0.005800111159117437,2
3302,65824,983.196,374.9335756166672,225.9208722609403,66684,289.4990842690998,0.8556850178420197,0.005696001088002358,2
3303,65881,1003.3749999999999,393.3596200121402,214.50798452068742,66670,289.6244023674408,0.8223250018861408,0.005970759703285321,2
3304,65881,1027.604,409.53131747184574,207.2239824858422,67226,289.6244023674408,0.7840043538026044,0.006216228009165704,2
3305,65957,995.361,371.0944282705234,229.51513430604632,67572,289.79140886523385,0.8365839287475173,0.005626308477804075,2
3306,65990,1010.042,397.55223916920863,213.4137081131812,66576,289.8638948835701,0.8128475967234512,0.006024431567952851,2
3307,65997,992.511,383.24096819572526,221.3444275438133,67054,289.87926837545064,0.8419056052130037,0.005806945288357429,2
3308,66011,987.1759999999999,383.90554501757816,221.0017303836201,66822,289.9100129135122,0.8512105530787497,0.005815781385186986,2
3309,66050,982.983,387.66381521909,218.43315433909947,66646,289.9956412254458,0.8589950710019849,0.005869247770160333,2
3310,66058,992.161,388.39148474041895,217.52966648423424,66621,290.01320288241254,0.8432784095567203,0.005879552586218459,2
3311,66082,968.17,349.92624645018986,243.8653848484788,66793,290.0658814738283,0.8859103998451217,0.005295333773950393,2
3312,66124,972.5639999999999,377.19409648640567,224.445405857833,66955,290.1580459957433,0.8784814623569148,0.005704344814082718,2
3313,66144,992.0559999999999,373.69821507835,227.61188412195193,67488,290.20192357557283,0.8445550104746896,0.005649767402611726,2
3314,66144,980.9219999999999,369.58282028637063,228.799334629857,66817,290.20192357557283,0.863836139128645,0.005587548685993751,2
3315,66149,1013.351,393.08021314655923,217.36005749558296,68260,290.212891933984,0.8094934637374028,0.005942345510084192,2
3316,66234,1006.478,398.0848250398197,213.51249850679187,67144,290.3992906430537,0.821641326491147,0.006010279086871089,2
3317,66235,982.152,387.1243739072025,219.45974485350894,67073,290.40148285698115,0.8628593191082699,0.005844710106547935,2
3318,66252,984.959,375.209210063533,226.72074632370217,67161,290.438747962103,0.8581684648064575,0.005663364276754407,2
3319,66266,986.1069999999999,374.00237576795735,227.5559785170558,67126,290.4694332824373,0.8563524346300844,0.005643955810943129,2
3320,66291,975.667,378.628405270273,226.05542280239914,67815,290.52422043616036,0.8751070895830634,0.005711611007078985,2
3321,66293,973.9889999999999,372.5145896995383,227.79187268002212,67110,290.528602962132,0.8781514701132505,0.005619214543006627,2
3322,66302,1011.15,387.4959487339613,220.58734873359415,67497,290.5483235109622,0.8149018818683686,0.0058444081435546635,2
3323,66306,1026.124,388.03930958862105,221.1541359129187,68370,290.5570877697009,0.791339788274466,0.005852250318049966,2
3324,66358,981.2919999999999,376.38555608556385,226.569450359474,67547,290.67099908579786,0.8659775545621831,0.005672044909213115,2
3325,66371,992.178,373.0059387122511,228.91525313331493,67609,290.6994699403793,0.8472450480033088,0.0056200138420733625,2
3326,66372,1013.706,392.74598871283473,218.05619899450986,67804,290.7016598906209,0.8116536284194198,0.005917344493353142,2
3327,66408,967.957,367.4426756985675,231.08046593916433,67002,290.7804871148899,0.8906726880330105,0.005533108596834229,2
3328,66441,973.5409999999999,376.7012979312357,227.31084061375518,67348,290.85272663626336,0.8809221536986372,0.005669711442200383,2
3329,66455,983.9989999999999,380.8743796763273,224.54409765688305,67706,290.8833682859424,0.8624783699081736,0.005731312612690201,2
3330,66461,967.115,363.95563210737276,233.93365929817386,67151,290.89649943346456,0.892936338274588,0.005476228646986545,2
3331,66494,974.8079999999999,380.0148485857691,224.62361596477842,67416,290.96871015217414,0.8793345831251346,0.0057150246426108985,2
3332,66497,984.3219999999999,379.96782697295095,225.42711823856413,67422,290.97527387435196,0.8624571618109496,0.0057140596864963976,2
3333,66505,1006.7679999999999,397.1233798501389,214.11313474643157,67219,290.9927764096765,0.824527899875379,0.005971331175853529,2
3334,66516,974.2009999999998,372.35677676846666,228.92671146849074,67382,291.01684067696857,0.8807220033643649,0.005598003138620282,2
3335,66517,1008.279,386.863114632479,221.235342380255,67790,291.01902823896035,0.822206818092361,0.0058160036476762175,2
3336,66519,983.7279999999998,382.9192919430593,223.5093860888082,67640,291.0234033136137,0.8637847051687244,0.005756540115501726,2
3337,66540,1015.555,393.79686114568705,216.633982612091,67380,291.06933762709826,0.8107477706065408,0.005918197492420905,2
3338,66550,998.751,381.80747239064715,223.0856353542691,67255,291.0912085620675,0.8383849420895948,0.005737152102038274,2
3339,66601,983.216,373.38376246531817,228.8883614262201,67832,291.2027247793306,0.8657504770931683,0.005606278621421873,2
3340,66617,1018.106,406.2663514785829,209.71542108807367,67508,291.23770145985964,0.8076234884761122,0.00609853868349795,2
3341,66636,989.086,372.4337402897545,230.84521302120103,68019,291.2792308129303,0.8559544894972085,0.005589077079803027,2
3342,66664,999.6479999999999,384.57883959787455,222.96142019568907,67764,291.3404211746542,0.8383146002436794,0.005768913350502138,2
3343,66678,993.9119999999999,389.5368350987029,222.08112296900688,68362,291.3710115365823,0.8481966650741276,0.005842059376386558,2
3344,66688,987.2639999999999,377.87365126505784,227.10941428601757,67716,291.39285982895757,0.8597871596872904,0.005666291555678051,2
3345,66693,985.429,373.9074215020185,227.76860686588248,67361,291.4037833608586,0.8630569210748945,0.005606396795795938,2
3346,66697,1000.3079999999999,383.96062760174294,223.75625394453195,67724,291.4125218915638,0.8376231655356601,0.005756790074542228,2
3347,66700,993.616,373.65987294643173,229.83064665944053,67836,291.4190756176324,0.8489821230715731,0.005602097045673639,2
3348,66734,1006.609,393.81686046074987,217.17431720164137,67521,291.4933408816681,0.8276284340534433,0.0059012926013838505,2
3349,66734,975.556,366.1793010627968,234.77615713914642,68092,291.4933408816681,0.8811556136913704,0.005487147496970012,2
3350,66737,972.11,374.8698514527756,227.088191323614,67291,291.49989279070167,0.8874537374099161,0.005617121708389283,2
3351,66737,963.4219999999999,366.60905832058745,232.92567764954228,67677,291.49989279070167,0.9035317650969098,0.005493340400686088,2
3352,66744,986.9849999999999,380.8264966931668,224.21506421947328,67410,291.5151800057824,0.8609957144747682,0.005705778747050923,2
3353,66768,980.1719999999999,372.0655422715821,229.54476716218272,67547,291.5675872295776,0.8733204847369904,0.005572512914443777,2
3354,66792,987.8709999999999,379.9628079439783,227.041542605987,68160,291.6199850352355,0.8600700788666787,0.005688747274284021,2
3355,71703,1049.125,406.8727218519279,227.25824201168308,73498,302.15078202140296,0.8186395424487488,0.0056744169958290154,2
3356,71720,1034.701,409.3662269034572,228.20148373859027,73283,302.1865982276611,0.8418222635353521,0.0057078391927420135,2
3357,71764,1021.427,396.28945060159487,232.02633612342817,72598,302.2792792904836,0.8643742771508418,0.00552212043087892,2
3358,71778,1026.734,400.3003180381146,231.30220866296943,73394,302.30876276085763,0.8556286725032061,0.005576922149378843,2
3359,71782,1024.023,401.44786562434103,230.8044773909921,73091,302.31718608140596,0.8602129893419529,0.005592597944113302,2
3360,71786,1035.26,398.2697222520117,231.98373315917348,72984,302.32560916726584,0.8416872533264151,0.005548013850221655,2
3361,71795,1062.443,425.87958820646213,215.51818097594958,72633,302.34456025247255,0.7992686612176014,0.00593188367165488,2
3362,71810,1055.735,385.0461832824717,246.37942938697628,75224,302.3761427550659,0.8096269414382322,0.005362013414322124,2
3363,71826,1033.615,399.28307790478385,230.56152338364194,72664,302.4098271223139,0.8448389705639674,0.005559032633096425,2
3364,71843,1033.7779999999998,397.4900509886312,232.68134542062126,72647,302.4456126519416,0.8447724691954754,0.0055327596423956574,2
3365,71851,1030.0759999999998,394.06278006687063,234.51342169433406,72991,302.46245143615124,0.8509501982601502,0.0054844439195957,2
3366,71853,1046.04,402.669560783907,229.7830878958284,73226,302.46666098572854,0.8251980355479841,0.005604074440648366,2
3367,71858,1035.64,407.2761052019535,227.600693185066,73133,302.47718460336694,0.8419132750376196,0.005667790715048478,2
3368,71879,1021.1370000000002,396.55059938487386,233.72643987095572,72910,302.52137979987253,0.8662512313731633,0.0055169187020530875,2
3369,71882,1040.314,408.8236069063653,226.3429462641851,73208,302.5276928723269,0.8346437201389945,0.005687426711921835,2
3370,71888,1066.1219999999998,420.6446876367351,218.68147306368735,72578,302.54031862203317,0.7947901105010179,0.005851389489716435,2
3371,71929,1036.972,392.3252890767567,234.90576297810154,73002,302.62658048039253,0.8405814985460884,0.0054543409344875735,2
3372,71942,1028.174,398.7268526449091,231.22790452756735,72861,302.6539266676332,0.8551831520964916,0.005542337614257445,2
3373,71943,1040.514,392.52968830072786,235.7331180604484,73246,302.65603011815546,0.8350309099949355,0.005456120655251071,2
3374,71965,1034.1850000000002,408.77242790792246,226.09308919111334,72960,302.70230233162414,0.8455411045796152,0.0056801560190081635,2
3375,71966,1043.71,407.1827135815941,226.72344577928658,72765,302.70440544599063,0.8301900795192901,0.005657987293744186,2
3376,71968,1016.094,387.08875612770254,238.2321232059786,72580,302.7086116308887,0.8759544515375914,0.005378623223206183,2
3377,71970,1040.987,390.9669662889095,236.04619337909878,73124,302.71281775734184,0.8345853455595764,0.0054323602374449,2
3378,71977,1034.818,398.28300643887576,231.39875323220008,72900,302.72753873971027,0.8446478026042796,0.005533476060948299,2
3379,71997,1035.853,398.05894663421435,233.53302603237123,73870,302.7695947454062,0.8431949719357467,0.005528826848816122,2
3380,72004,1043.647,403.21418093032685,230.0102523907407,73591,302.7843129673508,0.8307287275940214,0.005599885852596062,2
3381,72026,1022.019,388.781489973616,238.98520752106685,73768,302.8305655793266,0.8665252480483042,0.005397793713014966,2
3382,72035,1049.2209999999998,407.5562342850325,227.19947112423102,73039,302.8494850664228,0.8222795240688063,0.005657752957382279,2
3383,72036,1058.4289999999999,417.1161631251168,220.9535069446745,72767,302.85158715869755,0.8080458277643561,0.005790384850978911,2
3384,72058,1035.943,397.7170238654042,233.41021544355522,73724,302.89782949787923,0.8437627483413133,0.00551940136924983,2
3385,72060,1013.6569999999999,399.99680583129,230.51858629825045,72541,302.9020329968352,0.8812965584366191,0.005550885454222731,2
3386,72067,1021.302,398.383650798026,231.5815869544385,72949,302.916744783825,0.8682363073204666,0.005527962185161391,2
3387,72077,1063.3999999999999,414.8326379328284,224.71431104425318,73996,302.9377603830138,0.8009644746250818,0.005755409325205383,2
3388,72082,1024.3419999999999,392.0725182461686,235.65642630558335,72907,302.9482676359117,0.8632701658403674,0.005439256933023066,2
3389,72094,1020.5319999999999,398.48412869620114,233.36077007229215,73283,302.9734835561304,0.8698727617895299,0.0055272856090132485,2
3390,72095,1027.916,384.5683452827131,241.65052060517252,73760,302.9755847880841,0.8574321387835925,0.005334188851969112,2
3391,72106,1055.7,414.8341237596527,224.06143333042334,73111,302.99869737784957,0.8130181203264808,0.0057531151881903405,2
3392,72106,1031.093,401.44949435503486,231.0052884723675,73362,302.99869737784957,0.8522864644906136,0.005567490837864184,2
3393,72114,1045.819,420.26366169693597,221.44105053171393,73362,303.0155054267546,0.8285455598613393,0.005827768002009817,2
3394,72142,1049.218,412.031627613204,224.8702849510464,72865,303.07432625724687,0.8235056383010025,0.005711397349854509,2
3395,72182,1024.3490000000002,393.57723703475284,233.89675507399033,72828,303.1583362173528,0.8644559733945615,0.005452567635071803,2
3396,72205,1061.352,414.142433846069,223.98931484054296,73083,303.2066314043979,0.8054864723312607,0.00573564758460036,2
3397,72214,1065.4689999999998,432.42886586970235,215.34511553745705,73763,303.22552742720234,0.7993732828900599,0.005988158333144575,2
3398,72249,1022.963,390.62116895718276,236.54683269286312,73146,303.2990007691597,0.8676046136643598,0.005406596201430923,2
3399,72313,1010.401,383.69579492699194,241.3210634850958,73001,303.43330601374964,0.8900998102724228,0.005306041720395944,2
3400,72318,1038.3519999999999,399.2766927418781,232.7000453655287,73244,303.4437961075452,0.8428825512440745,0.005521124654192291,2
3401,72336,1040.413,403.3739058367901,232.28837030857156,73801,303.481557442891,0.8397554160793405,0.005576392195266397,2
3402,72372,1056.5099999999998,412.96246150841034,225.84486450438726,73044,303.55706602148666,0.8147665941980786,0.0057061081842205595,2
3403,72394,1019.0229999999998,391.5445528814756,237.2920219860677,73141,303.6032009079571,0.8760814094062535,0.0054085221548950966,2
3404,72404,1074.953,424.6557135876437,220.86968295711472,74367,303.62416899351854,0.7873964847052306,0.005865086370748076,2
3405,72431,1010.0029999999999,378.8942068547002,244.54320330678004,73434,303.68077559291197,0.8922550562640703,0.0052311055605293345,2
3406,72464,1020.1169999999998,385.24640126431444,241.9811372944842,73680,303.7499471105943,0.8750486462990039,0.005316383325020899,2
3407,72465,1027.436,398.7005142953055,233.04216250679832,73476,303.75204297129187,0.8626380352383108,0.005501973563724632,2
3408,72477,1038.598,388.03376836248106,240.6997531546386,73544,303.7771921717797,0.8443356149540979,0.005353888383383433,2
3409,72483,1022.6069999999999,402.46160433251947,231.30316646701817,73363,303.78976599128356,0.8710207508206563,0.005552496507215753,2
3410,72490,1057.572,414.97342817707926,226.71880796180773,74676,303.80443478963883,0.8144568414286691,0.005724561017755266,2
3411,72492,1053.122,411.5200264274221,227.0045174675845,74242,303.8086257447958,0.8213770706201339,0.0056767646971724066,2
3412,72503,1048.8739999999998,409.748250514494,229.48294517288966,74347,303.83167496482895,0.8281694404495356,0.005651466153324607,2
3413,72530,1015.95,388.03361550939997,240.48339433620484,73747,303.8882429111751,0.8830450739267866,0.005349974017777471,2
3414,72532,1045.026,402.98512868802663,236.20283098256223,75220,303.8924327105412,0.8346133467157255,0.005555963280869501,2
3415,72543,1046.539,402.4939348252614,231.9320394595106,73687,303.91547557457966,0.8323280698984327,0.0055483497349883715,2
3416,72546,1026.0629999999999,378.8428221980451,246.11458861094118,73752,303.92175968883356,0.8659150366496491,0.005222104901690584,2
3417,72553,1029.989,389.2478023403679,239.3532822013146,73700,303.9364221168142,0.859409332920253,0.005365013195048694,2
3418,72561,1056.8680000000002,427.22065141592697,217.61960837171836,73203,303.9531783112789,0.816341032533514,0.005887744813548972,2
3419,72568,1033.053,402.00067044167344,232.23033123697306,73798,303.96783922372657,0.8544955620266794,0.00553964103243404,2
3420,72575,1045.6029999999998,412.2459646848763,226.37217483665142,73615,303.98249942908626,0.8341867114145984,0.005680275090387548,2
3421,72581,1058.6309999999999,406.6801864573647,231.0870626553149,74418,303.99506475668784,0.8138485552353771,0.005603121842594683,2
3422,72601,1047.138,415.43396717478174,225.37796970269713,73896,304.036945431501,0.8320408066634393,0.00572215213529816,2
3423,72611,1084.358,421.7584937146704,221.20702136445013,73817,304.05788360567936,0.7760092644845934,0.005808465572911411,2
3424,72624,1060.2420000000002,425.20458333919663,218.79768746938353,73654,304.08510107673226,0.8118578999417837,0.005854876946177525,2
3425,72651,1020.566,395.61401764743516,236.58644911657012,73917,304.14162188782103,0.8765350137565104,0.005445403609687894,2
3426,72697,1015.8159999999999,391.4185544093876,239.17420641329153,73964,304.23789241909384,0.8853118044737968,0.005384246315657972,2
3427,72707,1017.4650000000001,385.5659854472309,241.5449443816093,73595,304.25881676470686,0.882565876455995,0.005303010514080225,2
3428,72709,1068.9060000000002,418.9479312025771,222.05666643903535,73572,304.26300146115193,0.7996851032262992,0.005761981751950612,2
3429,72714,1034.73,405.8395078303922,230.1383267559322,73432,304.2734629504726,0.8534416197884837,0.005581311822075422,2
3430,72716,1030.705,408.9068456857542,229.8795297656121,74014,304.2776474454903,0.8601438318350266,0.00562334074599475,2
3431,72725,1017.9520000000001,399.7244428434184,232.62299116559063,73168,304.2964769609808,0.8819399059757491,0.0054963828510610985,2
3432,72735,1045.4979999999998,391.9073339716922,238.19128331653022,73966,304.3173972784206,0.8361937063003496,0.005388153350817243,2
3433,72742,1050.385,408.98743254484884,226.7708442097795,73404,304.33204064495936,0.8285106191275862,0.0056224386536643045,2
3434,72742,1056.484,405.3662588011232,230.49706297207814,74140,304.33204064495936,0.8189723758054576,0.005572657595352385,2
3435,72772,1029.173,407.98173271859275,229.65949734472298,73686,304.39478995125273,0.8633708999871672,0.005606300949796525,2
3436,72814,1044.679,404.76965565646793,232.0955059671658,74247,304.48261725482155,0.8384149701171069,0.005558953712973713,2
3437,72823,1032.663,399.9634503246533,233.1080841119854,73910,304.5014340955536,0.8581460282110166,0.005492268243887965,2
3438,72836,1041.0109999999997,405.7205268262264,232.1264133125572,74256,304.5286119239542,0.8445887924516026,0.005570329601106957,2
3439,72839,1017.7629999999999,384.65500983829645,243.2440352549836,74031,304.5348833860655,0.883650488827064,0.005280893612464427,2
3440,72848,1037.806,398.881551848076,235.12230308272711,74019,304.55369699753624,0.8499534529678117,0.005475531954865968,2
3441,72849,1034.771,396.4643368800202,236.45174491243247,74297,304.5557873270706,0.8549583551164845,0.00544227562327582,2
3442,72849,1035.1979999999999,404.1446681665411,231.20327942265092,73725,304.5557873270706,0.8542531916097891,0.0055477037181916175,2
3443,72854,1032.067,400.1707753702826,235.725708259706,74426,304.566238759544,0.8595031679155856,0.005492776997423376,2
3444,72900,1053.9470000000001,412.5586583826137,228.07358350291452,74237,304.6623751157884,0.8247073181686065,0.005659240855728583,2
3445,72916,1030.926,399.9563939668033,234.3427459691708,73985,304.6958067383093,0.8621398406804629,0.005485166410209053,2
3446,72943,1038.4170000000001,394.6873564026096,238.01921090640536,74613,304.7522142850105,0.8500606372246229,0.0054109010652510815,2
3447,72948,1021.6569999999999,392.7992825423849,238.2819707226227,73666,304.7626589812811,0.8782396159453691,0.005384647729099974,2
3448,72969,1047.6229999999998,407.6394504384192,230.3269091939673,73840,304.80652279729856,0.8354841387222435,0.005586474399243778,2
3449,72980,1056.8680000000002,408.48227311008037,231.7964838518886,75011,304.82949656286905,0.8210549545113194,0.0055971810511109945,2
3450,72993,1029.35,402.3361029880432,233.3901899429379,74168,304.8566451446544,0.8656950609712475,0.005511982011809943,2
3451,73020,1068.139,421.557451892042,221.26017243652393,73700,304.9130229369706,0.8042594044025079,0.0057731779223780064,2
3452,73025,1052.841,401.48081030018164,234.26972385269613,74786,304.9234621249819,0.8278580032704711,0.00549785430058448,2
3453,73048,1044.3329999999999,398.6941511660785,235.52946819173468,74193,304.97147778737303,0.8416667887116878,0.005457974909184077,2
3454,73063,1054.212,405.8330629547616,231.64151996146407,74577,305.0027882773946,0.8261358214959481,0.005554563362505804,2
3455,73065,1034.349,405.1519478300086,231.63873097556777,74003,305.00696276654844,0.858193171936554,0.00554508927434488,2
3456,73076,1043.319,407.10675092070124,230.32647540629677,73830,305.02992143569577,0.8436268592159046,0.005571004856870946,2
3457,73077,1014.236,392.6693855863842,237.53076912009388,73629,305.03200850174966,0.8927143807411887,0.00537336488342959,2
3458,73078,1039.637,407.6758980169291,231.4350612685857,74426,305.0340955535236,0.8496363065803751,0.005578640603422769,2
3459,73106,1041.578,407.7764945939061,230.18074874671638,74302,305.092527206762,0.8467969588457667,0.00557787999061508,2
3460,73121,1051.673,406.1374794821273,232.30043699254816,74728,305.1238252752148,0.8307886174372431,0.005554320639517065,2
3461,73147,1045.0269999999998,413.98860318580574,227.24048188230248,74156,305.1780676568074,0.8416884359208817,0.0056596798663760065,2
3462,73163,1064.874,419.72484643930295,223.08268664369928,73802,305.21144279246596,0.8107835380742876,0.005736845761372592,2
3463,73178,1033.9969999999998,398.30014736956196,235.98289807660558,73969,305.2427286679074,0.8601057328451615,0.00544289468651182,2
3464,73229,1034.342,409.82222480140473,229.51876960924398,74364,305.34907666703566,0.8601310942812064,0.005596447101577308,2
3465,73236,1060.551,409.7792191289599,231.11911473179393,74642,305.36367056057003,0.8182223993867018,0.005595324964893766,2
3466,73240,1042.3580000000002,404.76900614377365,232.41064210104915,74073,305.3720096151632,0.8470799295365514,0.005526611225338253,2
3467,73257,1057.406,401.83920941810214,236.70200727576218,75593,305.4074480569585,0.8233328675651606,0.0054853353183737,2
3468,73257,1055.446,415.297881299862,227.1072646423747,74835,305.4074480569585,0.8263936225428593,0.005669053896554077,2
3469,73276,1056.912,406.2672017957907,232.1344281306036,74290,305.44705086154255,0.8243164379559631,0.0055443419645694455,2
3470,73281,1031.646,395.54978027876757,238.01710399817009,74217,305.4574717988373,0.8652465053484573,0.005397712644188365,2
3471,73299,1042.622,408.6516883894455,229.42789650018045,73978,305.4949842297622,0.8473330466613792,0.005575133199490382,2
3472,73304,1022.4389999999997,391.463442817057,240.10467041082586,73984,305.50540353202655,0.8811761293176206,0.005340273966182705,2
